9
9
9
9
9
9
0
0
1
1
1
1
1
2
2
2
2
0
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
5
5
5
1
0
5
5
5
5
5
5
5
5
5
5
5
5
0
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
9
9
9
9
9
9
9
9
